label;sentence
3;Sicht des Anwohners: viel Lärm und Dreck. Autoverkehrsaufkommen in Rush hour abends führt oft zu Gridlock, da Autos im stop and go auf die Kreuzung fahren und sie bis zur Grünphase des querenden Verkehrs nicht räumen können. Nachts wenig Verkehr, aber jeden Abend rücksichtslose Motorrad und Sportwagenfahrer mit Drehzahlorgien. Wenn ein Unfall am Tunnel auf der A17 ist, dann fahren alle LKW über die Südhöhe, Fritz-Foerster-Platz und Nürnberger Platz. Resultat ist ein riesiger Rückstau die Südhöhe raus, LKW blockieren die Linksabbiegerspuren Richtung Nürnberger Platz vollständig.
3;Von Vorteil ist die immer gleichbleibende Ampelschaltung 
3;Ampeln erwecken den Eindruck, dass man das Grünsignal als Fußgänger/Radfahrer anfordern muss. Rechtsabbiegende Fahrzeuge können von Süden und Norden kommen schnell abbiegen durch separate Spur. Die dort verwendete zusätzliche Ampel bremst Radfahrer von Süden nach Norden fahrend jedoch aus. Platz für Radverkehr auf südöstlicher Insel ist zu eng, Abbieger nach Norden blockieren andere Radfahrer. Schere für Radverkehr in südöstlicher Ecke ist zu scharf. Radverkehr auf westlicher Nord-Südrichtung sehr eng, weil er sich hinter der Haltestelle den Platz mit Fußgängern und entgegenkommenden Fahrradfahrern teilen muss.
3;Wie erwähnt ist die Notwendigkeit als Durchgangsstraße für große Verkehrsmengen nicht von der Hand zu weisen. Im Sinne der Verkehrswende ist trotzdem zu überdenken, welche Dimensionierung man dem Individualverkehr zur Verfügung stellt und ob Möglichkeiten bestehen, Verkehr umzuverlegen, zu verteilen und zu entzerren. In diesem Zuge könnte die zerschneidende Wirkung zumindest der Bergstraße vermindert werden. Die Notwendigkeit der Straßenbahnanbindung muss ebenfalls vorangetrieben werden. Das Fahrrad als wichtiges Transportmittel muss gefördert werden, um sowohl von außen, als auch von innen gut angesteuert zu werden.
3;Die Busanbindung in die Mitte des Campus ist strategisch gut, man ist schnell am Campus. Die Busse sind trotz des guten Angebots der DVB teils aber sehr voll/überfüllt. Ich persönlich fahre ca. 80-90% alle meine Wege mit dem Fahrrad (also nur nicht im Winter bei Schneematsch/Regen). Dafür sind zumindest überall Radwege vorhanden, auch wenn es nicht schön ist neben den Abgaswolken des Autoverkehrs zu fahren. Aber man kommt dort schnell entlang der Verkehrshauptachsen. Auf der kreuzungsseite Mensa Richtung Slub wird der Radweg gelegentlich sehr eng, v.a. weil hier reger Rad- und Fußverkehr in beiden Richtungen die Regel ist.
3;mit der vorliegenden ebenerdigen Gestaltung der Straßenflächen werden die Möglichkeiten zur Ableitung des Verkehrs von der Kapazität her bereits so weit wie sinnvoll möglich ausgeschöpft. Dennoch ergeben sich in den Früh- und Spätspitzen massive Staus in allen Zufahrten. Mit Errichtung der Stadtbahntrasse auf diesem Niveau wird sich diese Situation verschlechtern. Geh- und Radwege sind - bei vorgegebener niveaugleicher Querung - bereits optimal ausgebaut. Die Bushaltestellen befinden sich nah beieinander (westlicher und nördlicher Quadrant). Querungen der Straße zu den Gebäuden östlich/nordöstlich des Platzes lassen sich nicht vermeiden.
3;chaotisch, Ampelschaltung schlecht abgestimmt. Besonders die Querung zum HSZ ist für Fußgänger im Berufsverkehr grenzwertig (Rechtsabbieger Richtung Südhöhe sind oft ein Problem und fahren trotz grüner Fußgängerampel rücksichtslos, auch weil schlechte Sicht) Fuß- und Radwegtrennung ist im Haltestellenbereich mangelhaft. Haltestelle 66 HSZ Seite: gemeinsamer Fuß- und Radweg: Platz ist nicht ausreichend zum Vorlesungsbeginn/ende oder wenn mehrere Busse gleichzeitig ankommen Des Weiteren ist der Radweg Richtung Bibliothek, auf der Studentenwohnheimseite bis zur ersten Seitenstraße in beide Richtungen zu gelassen. Autofahrern, die aus der Seitenstraße kommen, ist das nicht bewusst = hohes Unfallpotential.
3;Busse kommen zu Uni Zeiten sehr oft, aber nachts sehr selten, man wartet lange an Ampeln, Ampelphasen und Raumaufteilung laden fast dazu ein bei rot zu gehen, Fußgänger laufen dort sehr gerne auf dem Fahrradweg ohne zu schauen, ich hab schon paar mal welche angefahren. Die Seite südlich vom Zelleschen Weg ist immer sehr voll und eng und die Seite nördlich dafür recht weitläufig, es braucht mehr Fahrrad Ständer, die Ampelphasen sind so lang dass ich mich öfter dazu entscheide mit dem Fahrrad auf der falschen Straßenseite zu fahren, als zu wechseln. Der Fahrradweg in Richtung Zeltmensa ist viel zu kaputt / wellig / nicht eben genug, die Haltestelle unterhalb des USZ ist oft so überfüllt, dass es sich staut und man mit dem Fahrrad nicht vorbei kommt
3;Als Radler - unterirdisch: übelster Schikanenumweg wenn man einfach nur geradeaus will. Die Rechtsabiegerspuren machen mir Angst, man weiß nie ob ein Autofahrer einen nicht doch noch übersieht, besonders wenn man bergab fährt. Linksabbiegen wenn man vom Hbf kommt ist auch eine Farce, ich fahr dann meistens kreuz und quer und bei Rot weil ich keinen Bock auf 5 Minuten Ampelwartezeit hab während die fetten SUVfahrer ihre eigene Spur bekommen. Als Auto-/Motorradfahrer - Geil: voll durchheizen mit 70+, keine Blitzer, mehrere Spuren um Leute zu überholen die langsamer als ich fahren. Und meist erwischt man wenn man schneller als 65kmh fährt auch eine grüne Welle (Richtung Hbf). Außerdem gibts in jede Richtung extra Abbiegespuren. Selbst bei viel Verkehr bin ich damit schneller als mit dem Fahrrad. Mit ÖPNV fahr ich da nicht lang.
3;Der motorisierte Individualverkehr stört immens. Sehr oft kommt es an der südlichen Fußgängerampel über die Bergstraße zu brenzligen Situationen mit Autofahrern die, vom Nürnberge Platz aus kommen, nach rechts in die Bergstraße einbiegen und nicht sehen (oder nicht sehen wollen), dass die Fußgängerampel grün ist. Außerdem passiert es oft dass bei einem Stau der abbiegenden Autos, Autos auf dem Fußgängerüberweg stehen, das ist besonders gefährlich wenn die Ampel auf grün schaltet. Sehr schön sind die breiten Radwege auf beiden Seiten. Die Stelle hinter der Bushaltestelle am HSZ ist zu eng. An der Bushaltestelle am Zelleschen Weg vor der Neuen Mensa rennen immer Studierende quer über den Radweg. Die Abfahrt der Bergstraße auf der Seite der Neuen Mensa ist auch gefährlich, da man dort mit hohen Geschwindigkeiten unterwegs ist und sehr oft Menschen im Weg rumlaufen.
3;Die segmentartigen Grünstreifen an den Lichtstelen werden gar nicht beachtet und als lästiges Hindernis für die Querung des Platzes auf geradem Wege wahrgenommen Für einen Platz dieser Fläche ist die Aufenthaltsfunktion völig unterrepräsentiert (keine Gemütlichkeit, keine Belebung als Nutzungsfläche) Ein Platz den man normalerweise nicht als Platz sondern als weite Fläche wahrnimmt, weil man ihn als Verkehrsteinehmer (Fuß,Rad Auto) einfach nur schnell queren möchte Für den MIV ist der Platz sehr gut ausgebaut aber auch einfach überdimensioniert. Wenn wir mal ganz ehrlich sind, ich fahre selber Auto und gerade die doppelten Abbiegespuren Zellescher Weg-Bergstr, Nürnberger Str-Bergstr und Bergstr-Nürnberger Str habe ich noch nie voll gesehen. Da reicht jeweils eine. Die Phasen der Fuß-Rad-LSA sind etwas lästig. Besonders wenn der Platz über Eck gequert werden muß, was wegen der Bushaltestellen oft vorkommt.
3;Vorteil: - Ampeln sind weitestgehend so eingestellt, dass man vergleichsweise zügig diagonal über die Kreuzung kommt. Nachteile: - Überdimensionierte Kreuzung, zu viele Fahrstreifen. - Überflüssige abgetrennte Fahrbahnen zum Rechtsabbiegen unter Umgehung der Ampeln auf Kosten des schnellen und sicheren Vorankommens der Fußgänger. - Bettelampeln. - Stranden von Fußgängern auf halben Wege auf den Inseln. - Auf und Ab, Slalom für Radfahrer mit winzigen Warteflächen zum Abbiegen statt ebenerdiger, fugenfreier Radstreifen direkt neben den Fahrstreifen. Auch ein Kampf für Fußgänger, man muss mehrmals den Radweg kreuzen (z. B. nördlicher Zellescher Weg oder am Hörsaalzentrum). - Gefährliche Rechtsabbieger Spur Zellescher Weg Bergstraße. Geländer behindert Sicht für Autofahrer und Fußgänger. Kurvenradius lädt zum Rasen ein. Hier habe ich schon öfter Vollbremsungen beobachtet, weil Fußgänger zu spät gesehen wurden und mit unangepasster Geschwindigkeit abgebogen wurde.
3;Es sind sehr viele verschiedene Verkehrsteilnehmer, die oft keine Rücksicht aufeinander nehmen, Autofahrer haben keine Lust dort lange zu warten und fahren deshalb gerne mal über Rot, obwohl die Fußgänger schon grün haben und los laufen, zudem wird dort ständig viel zu schnell gefahren (60-70km/h), obwohl die Autofahrer wissen, dass dort viele Fußgänger und Radfahrer sind. Wenn ich dort mit dem Auto unterwegs bin und maximal 50-55km/h fahre, hat man dauernd Drängler hinter sich und Menschen um sich die deutlich schneller an einem vorbei fahren. Auch die Radfahrer und Fußgänger sind kein Stück besser Radfahrer die an Bushaltestellen vorbei rauschen obwohl da Menschen aus dem Bus ein-und aussteigen oder die Straße überqueren wollen und dazu vorher den Radweg überqueren müssen. Und dann Fußgänger die bei Rot über die Straße rennen, um noch schnell den Bus zu erreichen. Zu der Bussituation kann man auch ganz viel erzählen, wirklich jedesmal 10 Minuten bevor die jeweilige Vorlesung endet, fahren dort 3 komplett leere Busse vorbei, in beide Richtungen und wenn dann die Vorlesung zu Ende ist, dann kommen nicht genug Busse für die ganzen Menschen. Wieso fahren da jedesmal 3 leere Busse hin und her?
3;Rückstau bei viel Verkehr Bergstraße stadtauswärst blockiert Fußgängerüberweg entlang Zellescher Weg Fußgänger müssen eigentlich von Ampel zu den Gehwegen der George-Bähr-Straße Umwege nehmen oder durch die Büsche laufen (hier haben sich bereits Trampelpfade etabliert. Verstehe nicht warum hier kein durchgängiger Weg eingeplant wurde. Platz auf Hochschulstraße müssten auch Geh und Fahrradwege sortiert werden, klare Verkehrsführung, Fahrradfahrer entlang Zellescher Weg Richtung Nürnberger Platz haben durch das Gefälle oft hohe Geschwindigkeiten. Fahrradfahrer stadteinwärts entlang Bergstraße werden durch die geteilte Ampelschaltung ausgebremst. Kein Überqueren der Kreuzung auf einem Zug wie beim Autoverkehr möglich. Ampelschaltung entlang Bergstraße stadtauswärts rechts (Richtung George-Bähr-Straße). Ampelphasen in flascher Reihenfolge entgegen dem natürlichen Verkehr (Rechtsverkehr). Selbst als Fahrradfahrer ist die Ampelschaltung zu kurz, dass man bei Grün (entlang der eigentlichen Verkehrsrichtung) nur bis zur Verkehrsinsel kommt und dann auf einer 6 spurigen hochfrequentierten Straße auf einer kleinen Verkehrsinsel festhängt. Führung des Radweges auf der kleinen Insel zwischen Bergstraße und Nürnberger Straße schlecht. Wartende Fahrradfahrer an der Ampel blockieren den Fahrradweg
3;Welche Ideen & Vorschläge haben Sie zu Erreichbarkeit, Wege- und Straßenführung, Verkehrsteilnehmern? 561
3;Autos weg
3;Tunnel B170
3;Kreisverkehr
3;Mehr Fahrradweg
3;Ein Kreisverkehr
3;Fußgängertunnel.
3;B172 als Tunnel.
3;Straßenbahn Linie
3;Abgesetzte Radwege
3;S.o.! Weniger PKW!
3;Straßen verbuddeln
3;Strassenbahn linie
3;Alternativ Straßen.
3;Größere Fahrradwege
3;Bahn und keinen Bus
3;Straßenbahnanbindung
3;Umbau zum Kreisverkehr
3;Zugang mit Straßenbahn
3;zentralere Haltestation
3;Mehr Fußgängerzonenartig
3;mehr Platz für Fahrräder
3;Verkehrsinsel hinzufügen
3;Autos unterirdisch führen
3;verkleinerung der Straßen
3;Unterführung für Fußgänger
3;30er Zone und Kreisverkehr
3;Breitere Fußgängerüberwege
3;verkehrsberuhigte Bereiche
3;Anlegen eines Kreisverkehrs
3;Tramhaltestelle, vor der TU
3;Ausbau von Fuß- und Radwegen
3;einen Kreisverkehr errichten
3;Verbesserung der Wegeführung
3;Stationäre Blitzer, Tempo 30
3;Fahrstreifenanzahl verringern
3;Fahhradweg vom Fußweg trennen
3;Kfz-Verkehrsflächen verringern
3;Verkehrsregelung finde ich gut
3;Umsetzung der Campus-Straßenbahn
3;Möglichst Verlagerung von Verkehr
3;Weniger Autos, nehr Fahrradfahrer.
3;mehr Brücken, Tunnel für Studenten
3;Einrichtung eines Kreisverkehrs.
3;Verkehrsführung läuft geordnet ab.
3;Inseln für Fußgänger und Radfahrer
3;Weniger Autospuren wären hilfreich.
3;separate strecken für öpnv, fahrrad
3;Brücke wie vor dem Hörsaalzentrum
3;Brücken für Fußgänger und Radfahrer
3;Haltestellen vor LSA (vor dem Knoten)
3;bessere Trennung der Rad- und Gehwege
3;Mehr Platz für Radfahrer und Fußgänger
3;Mehr Platz für Rad und zu Fuß Gehenden!
3;siehe vorn Auto untern , Fuss,Rad oben
3;Tunnel und fahrradgerechte Überführungen
3;Unterführung für Fußgänger und Radfahrer
3;Hauptsache die Radwege bleiben so breit.
3;noch bessere Spurenführung für Radverkehr
3;mehr auf Fußgänger und Radfahrer auslegen
3;Verlegung des Autoverkehrs unter die Erde.
3;Stärkung der durchfahrbarkeit im Radverkehr
3;Das passt alles. Sind genug bushaltestellen
3;evtl. Fußgängerbrücken oder -unterführungen
3;Kreisverkehr mit 1 Haltestelle zum Umsteigen
3;Weitere Fußgängerbrücke, quer über den Platz
3;Wege: Mehr Brücken für Fußgänger, Radfahrer.
3;Zum Beispiel Überführungen für die Fußgänger
3;Vorrang für Fahrrad und öffentlichen Nahverkehr
3;sichere Radwege + Fußwege, Tempolimit für Autos
3;die straßenführung sollte so beibehalten werden
3;sehr breite und große Radwege in alle Richtungen
3;Eine Straßenbahn, die den Weg erleichtern würde.
3;Mehr Radwege und Radinfrastruktur, weniger Autos.
3;Vergrößerung des Radius' für den o.g. Fahrradweg.
3;Bitte, s. oben zur Fußgänger / Rahfahrerübergang.
3;Überquerung für Fußgänger, Radfahrer vereinfachen
3;Größere Fahrradwege, Verringerung des Autoverkehrs
3;siehe vorherige Kommentare zu Ampeln und Sicherheit
3;Ideal wäre eine kreuzungsfreie Lösung für Radfahrer
3;erreichbarkeit ist nicht das Problem (Fahrrad, ÖPNV)
3;räumliche Trennung von Fußgängern und Fahrradfahrern
3;bessere Führung der Radwege auch für abbiegende Wege
3;mehr auf Unterführungen setzen zb auf Nord-Süd Achse
3;Wenn möglich evtl. Fußgängerunterfuhrungen schaffen.
3;Radwege ausbauen - Fußgängerfreundlicher gestalten
3;Minimierung der fahrspuren planung einer straßenbahn,
3;mehr Fußgängerbrücken zwischen HSZ und Bushaltestellen
3;mehr Qualitäten für Fußgänger und Radfahrer schaffen
3;Entkopplung der kreuzenden Fahrbahnen durch Tunnelung.
3;Eine verbreiterung sowie teerung des Radweges zum FFP.
3;Weniger Autos und bessere Erreichbarkeit der straßenbahn
3;keine gleichzeitige Grünphase in der genannten Situation
3;Alles Unterirdisch in Tunnel legen. Kreuzung verkleinern
3;einen/mehrere Tunnel für Fußgänger (evtl auch Radfahrer)
3;zentraler Kreisverkehr, einheitlich durchgehende Radwege
3;Radfahrer trennen von Fahrzeugen auf vorhandenem Fussweg
3;Besseres Ampelsystem, entlasstung durch mehr Bus und Bahn
3;Super wäre eine zentrale Anzeige, wann welcher Bus fährt.
3;Kreisverkehr, weitere Fußgängerbrücke, Straßenbahnanbindung
3;Vor allem den Straßenverkehr etwas aus dem Blickfeld rücken
3;Rad und Fußwege trennen, Radwege und Straßen getrennt lassen
3;KFZ unterirdisch, Straßenbahn statt Bus, breitere Fahrradwege
3;Verkehrsberuhigter Bereich oder gleich ne Fußgängerzone bitte
3;Begehung. Vorschläge danach. Was wäre denn überhaupt machbar.
3;Radwege könnten größer sein, mehr E-Ladesäulen und CarSharing
3;Die neue Straßenbahn von Löbtau sollte gut integriert werden.
3;Ich finde die Situation aktuell eigentlich für alle ganz gut.
3;Strassenführung beibehalten. Radwege weitläufig vorbei führen
3;Ein Brückenring um den Platz für Fußgänger und Fahrradfahrer.
3;Straßenbahn hinzufügen, kürzere Wartezeiten bei Fußgängerampeln
3;Straßenbahnanbindung wäre wahrscheinlich eine gute Verbesserung
